country,year,sidea,sideb,region,extortion,smuggling,cannabis_extortion,coca_extortion,diamondsalluvial_extortion,drugs_extortion,gems_extortion,opium_extortion,timber_extortion,cannabis_smuggling,coca_smuggling,diamondsalluvial_smuggling,drugs_smuggling,gems_smuggling,opium_smuggling,timber_smuggling,external_support,forcedrecruit,abduction
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2002,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2003,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2004,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2005,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2006,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2007,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2008,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Israel,2009,Israel,Hamas,Middle East & North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Laos,1990,Laos,LRM,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1990,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1990,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1990,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1990,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1991,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1991,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1991,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1991,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1992,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1992,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1992,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1992,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1993,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1993,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1993,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1993,India,Sikh insurgents,South Asia,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1990,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
India,1991,India,PWG,South Asia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0
